media	title	num_likes	uri	entities
afd-fraktion-mv.de	AfD Fraktion Mecklenburg-Vorpommern -   AfD-Fraktion beantragt Untersuchungsausschuss zu AWO-Sumpf	17	http://afd-fraktion-mv.de/index.php/2017/01/11/afd-fraktion-beantragt-untersuchungsausschuss-zu-awo-sumpf/	holm;fernandes;euro;leif-erik;untersuchungsausschuss
Facebook	„Ihr Unternehmen ist fürchterlich. Ihr seid Fake-News!“ 	16	https://www.facebook.com/ZeitimBild/videos/10154797090546878/
Facebook	NO_TITLE	13	https://www.facebook.com/Bjoern.Hoecke.AfD/posts/1819093268331951	
merkur.de	Sonntagsfrage: Welcher Partei geben Sie ihre Zweitstimme? Bundestagswahl 2017	12	https://www.merkur.de/politik/sonntagsfrage-welcher-partei-geben-ihre-zweitstimme-bundestagswahl-2017-zr-6095011.html	angela;spd;merkel;münchen;stand
mz-web.de	Schlägerei bei AfD-Veranstaltung an Uni: Dekan stolz, Innenminister empört	12	http://www.mz-web.de/magdeburg/schlaegerei-bei-afd-veranstaltung-an-uni-dekan-stolz--innenminister-empoert-25535272	strackeljan;magdeburgs;afd;dicks;alexander
journalistenwatch.com	Linke werden schäumen: Julien Assange stellt sich auf die Seite von Trump!	12	http://www.journalistenwatch.com/2017/01/12/linke-werden-schaeumen-julien-assange-stellt-sich-auf-die-seite-von-trump/	trump;buzzfeed;russland;cohen;julien
Facebook	NO_TITLE	12	https://www.facebook.com/alternativefuerde/?fref=ts	erhard;ludwig;münchau;gabriel;deutschland
Facebook	NO_TITLE	11	https://www.facebook.com/photo.php?fbid=1273502356075399&set=gm.1048947225234218&type=3&theater	
t-online.de	Donald Trump erwägt Ende von Russland-Sanktionen	10	http://www.t-online.de/nachrichten/ausland/usa/id_80076314/donald-trump-erwaegt-ende-von-russland-sanktionen.html	russland;usa;putin
BILD.de	Le Pen liegt bei Präsidentenwahl in Führung!	10	http://www.bild.de/politik/ausland/frankreich-wahlen/le-pen-liegt-nach-umfrage-vorn-49748840.bild.html
WDR	Hart aber Fair	9	http://www1.wdr.de/daserste/hartaberfair/	hart
Facebook		8	https://www.facebook.com/AfdOrtsverbandGoeppingen/	
derstandard.at	Le Pen, Petry, Wilders und Vilimsky treffen einander in Koblenz	8	http://derstandard.at/2000050459194/Le-Pen-Petry-Wilders-und-Vilimsky-treffen-einander-in-Koblenz	petry;vilimsky;koblenz;wilders;heinz-christian
FAZ	CDU und SPD verlieren in Hessen an Zustimmung	8	http://www.faz.net/aktuell/politik/inland/wegen-cdu-schwaeche-keine-mehrheit-mehr-fuer-schwarz-gruen-14627779.html	cdu;spd;hessen;afd;bouffier
Facebook	NO_TITLE	8	https://www.facebook.com/MERKEL.schafft.uns.ab/videos/1859678987583955/	
cicero.de	Die Grünen - Auf dem falschen Fuß	7	http://cicero.de/berliner-republik/die-gruenen-auf-dem-falschen-fuss	schwennicke;spd;cicero;peter;domingo
Facebook	NO_TITLE	7	https://m.facebook.com/Marcus.Pretzell.AfD/photos/a.523539824378144.1073741826.516475415084585/1166540103411443/?type=3&mds=%2Fsharer-dialog.php%3Ffs%3D7%26fr%26m%3Dmessage%26sid%3D1166540103411443%26u%3Dhttps%253A%252F%252Fm.facebook.com%252FMarcus.Pretzell.AfD%252Fphotos%252Fa.523539824378144.1073741826.516475415084585%252F1166540103411443%252F%253Ftype%253D3%26internal_preview_image_id&mdf=1	
n-tv.de	"Merkel macht Gegner mundtot": Steinbach holt aus gegen Bundesregierung	6	http://mobil.n-tv.de/politik/Steinbach-holt-aus-gegen-Bundesregierung-article17634531.html	steinbach;merkel;erika;karlsruhe;angela
Facebook	Offiziell 280.000 Asylsuchende im Jahr 2016	6	https://www.facebook.com/Marcus.Pretzell.AfD/posts/1165253790206741
express.co.uk	Angela Merkel protests - Anger as German chancellor receives honorary award	5	http://www.express.co.uk/news/world/753386/Angela-Merkel-protest-must-go-honorary-doctorate-Germany-Brussels	merkel;the;berlin;angela;getty
Sputnik	„Bürger schützen!“ AfD schlägt Fünf-Punkte-Programm gegen Terror vor	4	https://de.sputniknews.com/politik/20170109314049145-afd-sicherheitsprogramm/	christus;obama;z.b.;usw;merkel
Facebook	Freiheit für Europa	4	https://www.facebook.com/events/1210961855619497/
Facebook	RUSSLAND FACKELT NICHT LANGE MIT KRIMINELLEN MOSLEM-MIGRANTEN !!	4	https://www.facebook.com/MERKEL.schafft.uns.ab/videos/1858152721069915/
Epoch Times	Die Niederlande vor der Wahl im März 2017: Wilders liegt in umstrittenen Umfragen weit vorne	4	http://www.epochtimes.de/politik/europa/die-niederlande-vor-der-wahl-im-maerz-2017-wilders-liegt-in-umstrittenen-umfragen-weit-vorne-a2021133.html	wilders;geert;niederlande;pvv;rutte
DIE WELT	Austritt von Erika Steinbach: „Ein schwerer Fehler der Parteiführung“	4	https://www.welt.de/politik/article161191160/Ein-schwerer-Fehler-der-Parteifuehrung.html	steinbach;uhl;cdu;erika;steinbachs
Youtube	Ein Statement zur AfD von Wiebke Muhsal AfD, eine kluge Frau und kluge Worte	4	https://youtu.be/dAeQ7WoP1BU	youtube
meedia.de	Klage abgewiesen: Zeit-Herausgeber Joffe scheitert vor BGH gegen ZDF-Satiresendung "Die Anstalt"	4	http://meedia.de/2017/01/10/klage-abgewiesen-zeit-herausgeber-joffe-scheitert-vor-bgh-gegen-zdf-satiresendung-die-anstalt/	joachim;gauck;claus;uthoff;bittner
Süddeutsche.de	Kinder mit geringem IQ neigen eher zum Rassismus	4	http://www.sueddeutsche.de/wissen/intelligenz-kinder-mit-geringerem-iq-neigen-spaeter-eher-zum-rassismus-1.1254098
ZUERST!	„Breitbart“ wird in Deutschland aktiv: Linke fürchten um die Medienhoheit	4	http://zuerst.de/2017/01/13/breitbart-wird-in-deutschland-aktiv-linke-fuerchten-um-die-medienhoheit/	breitbart;trump;gutmenschen;kappes;bannon
Facebook	NO_TITLE	4	https://www.facebook.com/AfDBgL/posts/1847642232180163	
Youtube	Dumm, Dümmer, Grüne	4	https://www.youtube.com/watch?v=7MumRtHBZhE	youtube
DIE WELT	Justizminister Heiko Maas will elektronische Fußfessel für Gefährder	4	https://www.welt.de/politik/article160987334/Maas-will-elektronische-Fussfessel-fuer-Gefaehrder.html	spd;maas;berlin;cdu;zanks
Facebook	5 AFRIKANER VERGEWALTIGEN KRANKENSCHWESTER (28) IN #HAMBURG	3	https://www.facebook.com/MERKEL.schafft.uns.ab/videos/1858163597735494/
Facebook	Schulleiterin spricht Klartext!	3	https://www.facebook.com/dirkandahalfman/videos/vb.236718566533924/582020312003746/?type=2&theater
