media	title	num_likes	uri	entities
Alternative für Deutschland	NO_TITLE	5579	https://www.alternativefuer.de/wp-content/uploads/sites/7/2016/05/2016-06-27_afd-grundsatzprogramm_web-version.pdf	
news.de	Bis zu 1.200 Euro Prämie: Regierung will Asylbewerbern mehr Geld für Rückkehr geben	3209	http://www.news.de/politik/855658368/fluechtlinge-in-deutschland-regierung-will-asylbewerbern-mehr-geld-fuer-rueckkehr-geben/1/
FOCUS Online	Rundfunkgebühr: So treiben GEZ-Gegner die Gebührenstelle in den Wahnsinn	3135	http://www.focus.de/finanzen/steuern/protest-gegen-die-rundfunkgebuehr-haftandrohung-in-thueringen-so-treiben-gez-gegner-die-gebuehrenstelle-in-den-wahnsinn_id_6572707.html
ZEIT ONLINE	Flüchtlingspolitik: Bund gab 21,7 Milliarden Euro für Geflüchtete aus	3045	http://www.zeit.de/gesellschaft/zeitgeschehen/2017-01/fluechtlingspolitik-bund-ausgaben-haushalt
idea.de	Wir erleben eine Integration Deutschlands in den Islam	3045	http://www.idea.de/gesellschaft/detail/publizist-wir-erleben-eine-integration-deutschlands-in-den-islam-99420.html	
DIE WELT	Streit um Millionen-Abfindung: Versaut der VW-Skandal der SPD den Bundestagswahlkampf?	2489	https://www.welt.de/politik/deutschland/article161726912/Versaut-der-VW-Skandal-der-SPD-den-Bundestagswahlkampf.html
fr-online.de	Bilal-Moschee in Frankfurt: Kita-Kinder besuchen umstrittene Moschee	2444	http://www.fr-online.de/frankfurt/bilal-moschee-in-frankfurt-kita-kinder-besuchen-umstrittene-moschee,1472798,35130444.html
Süddeutsche.de	Merkel betritt in der Türkei explosiven Boden	2274	http://www.sueddeutsche.de/politik/tuerkei-merkels-seiltanz-in-der-tuerkei-1.3359186
Tichys Einblick	Einwanderungspolitik in Zahlen	1777	http://www.tichyseinblick.de/meinungen/einwanderungspolitik-in-zahlen/	
bostonglobe.com	In 2006, Democrats supported legislation to build border fence	1765	https://www.bostonglobe.com/news/politics/2017/01/26/when-wall-was-fence-and-democrats-embraced/QE7ieCBXjXVxO63pLMTe9O/story.html
FOCUS Online	Louvre in Paris: "Allahu Akbar": Macheten-Angreifer von Soldat niedergeschossen	1521	http://www.focus.de/panorama/welt/schuesse-in-paris-louvre-wird-evakuiert-grosser-polizeieinsatz_id_6591095.html
mobilegeeks.de	Nie wieder Raser? EU will automatische Bremssysteme einführen	1365	https://www.mobilegeeks.de/news/nie-wieder-raser-eu-will-automatische-bremssysteme-einfuehren/	
DIE WELT	Nach Trump-Dekret: „Wird den Hass gegenüber dem Westen noch verstärken“	14	https://www.welt.de/politik/ausland/article161611265/Wird-den-Hass-gegenueber-dem-Westen-noch-verstaerken.html&wtmc=socialmedia.facebook.shared.web
Facebook	W. Schneyder zum Islam	11	https://www.facebook.com/Luegenpress/photos/a.1463133007349851.1073741828.1463128364016982/1738313266498489/?type=3&theater
Facebook	60 Minuten Wahlwerbung für die #AfD	9	https://www.facebook.com/Ebner.Steiner.Katrin/posts/1405401386157691
Facebook	Wir brauchen keinen Feminismus. #femininstattfeministisch	8	https://www.facebook.com/JANordbaden/photos/a.1643236179225999.1073741829.1627059710843646/1855952617954353/?type=3&theater
Facebook	Neuer Leiter des Hauptstadtbüros von AfD-Parteichefin Frauke Petry	7	https://www.facebook.com/sachsendepesche/posts/1768243353498307
Facebook	NO_TITLE	7	https://www.facebook.com/jafuer.de/posts/605090833014788
Facebook	Guter Kommentar!	7	https://www.facebook.com/photo.php?fbid=386492901704459&set=o.540404695989874&type=3
Facebook	Liebe Frau Merkel, sie vergleichen den Mauerfall mit ihrer Flüchtlingspolitik?	6	https://www.facebook.com/TaeglicheEinzelfaelleORIGINAL/photos/a.1773159436292836.1073741828.1772260086382771/1846011055674340/?type=3
Tichys Einblick	Trumps Einreisestopp – Die Hysterie und die Fakten	5	http://www.tichyseinblick.de/meinungen/trumps-einreisestopp-hysterie-und-die-fakten/	
philosophia-perennis.com	Bischof von Regensburg: Integration des Islam in Europa nicht möglich	4	https://philosophia-perennis.com/2017/01/30/voderholzer-islam-abendland/
Facebook	Die Konsensparteien gehen ans Eingemachte!	4	https://www.facebook.com/afdstuttgart/photos/a.1227153180634548.1073741828.1224202144262985/1657388430944352/?type=3
dailymail.co.uk	Syrian FM calls on refugees to return home	4	http://www.dailymail.co.uk/wires/afp/article-4171914/Syrian-FM-calls-refugees-return-home.html
Facebook	Detmold, Krumme Straße - Manchmal muss man die Dinge genauer betrachten, um sie wirklich zu erkennen 	4	https://www.facebook.com/permalink.php?story_fbid=1219623814800546&id=1042777465818516
Facebook	Dieser sympathische Hund hat eine Merkel Allergie	4	https://www.facebook.com/MERKEL.schafft.uns.ab/videos/1869994006552453/
Facebook	StirileProTV	4	https://www.facebook.com/StirileProTV/?rc=p
STERN.de	14 Tage im Weißen Haus – Umfragen sehen Donald Trump auf der Erfolgsspur	4	http://mobil.stern.de/politik/ausland/14-tage-im-weissen-haus---umfragen-sehen-donald-trump-auf-der-erfolgsspur-7313654.html
Facebook	Do it like Steinbach	3	https://www.facebook.com/permalink.php?story_fbid=1202865179809743&id=1042777465818516
twitter.com	Donald J. Trump auf Twitter: "Everybody is arguing whether or not it is a BAN. Call it what you want, it is about keeping bad people (with bad intentions) out of country!"	3	https://twitter.com/realdonaldtrump/status/826774668245946368
DIE WELT	Trump-Regierung: Das Nazi-Dilemma der Demokraten	3	https://www.welt.de/politik/ausland/article161812729/Trumps-Gegner-stecken-in-einem-Nazi-Dilemma.html------Jetzt
twitter.com	The Telegraph auf Twitter: "Martin Schulz announces bid to oust Angela Merkel - @Adamstoon1 #Adamscartoons #BOBcartoons https://t.co/u1SuzrTLmN";	3	https://twitter.com/Telegraph/status/826152338607976452
Facebook	Schulz: Der Sozi-Raffzahn	3	https://www.facebook.com/Prof.Dr.Joerg.Meuthen/videos/762894370525937/?hc_ref=NEWSFEED
Contra Magazin	Europa: Ohne Kontrolle ins Chaos	2	https://www.contra-magazin.com/2017/02/europa-ohne-kontrolle-ins-chaos/
Facebook	AfD-Abgeordneter fragt, ob des Genderwahns verunsichert, ob Frau Landtagspräsident als Frau angesprochen werden möchte 	2	https://www.facebook.com/MERKEL.schafft.uns.ab/videos/1867427106809143/
europa.eu	Aangenomen teksten - Woensdag 22 april 2009 - Een gemeenschappelijk immigratiebeleid voor Europa: beginselen, maatregelen en instrumenten - P6_TA(2009)0257	2	http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+TA+P6-TA-2009-0257+0+DOC+XML+V0//NL	
journalistenwatch.com	Eiskalt erwischt: Der Januar 2017 straft die Theorie der „Klima­erwärmung“ Lügen	2	http://www.journalistenwatch.com/2017/01/30/eiskalt-erwischt-der-januar-2017-straft-die-theorie-der-klima
FOCUS Online	Schulz kassierte EU-Tagegeld im Wahlkampf - das könnte sich jetzt rächen	2	http://www.focus.de/politik/deutschland/verschleiertes-zusatzeinkommen-schulz-kassierte-eu-tagegeld-im-wahlkampf-das-koennte-sich-jetzt-raechen_id_6594121.html
Youtube	Germany AfD activists rally against SPD’s Martin Schulz in Friedewald	2	https://www.youtube.com/watch?v=YmeY9292yJg
Süddeutsche.de	Blitzer in Köln nimmt Tausende zu Unrecht auf	2	http://www.sueddeutsche.de/panorama/autobahndreieck-heumar-tausende-zu-unrecht-geblitzt-koeln-will-bussgelder-nicht-erstatten-1.3363959
afd-wk.de	Alternative für Deutschland	2	http://www.afd-wk.de/wegen-gez-in-den-knast/	
Youtube	SACHSEN gegen die Hetzpresse	2	https://www.youtube.com/watch?v=cPGLfXX0Nxo
SWR.de	Streit um Abgeordneten Räpple: Antisemitismus-Debatte holt die AfD in BW ein	2	http://www.swr.de/swraktuell/bw/streit-um-abgeordneten-raepple-antisemitismus-debatte-holt-die-afd-in-bw-ein/-/id=1622/did=18952692/nid=1622/6vli29/index.html
Facebook	Frau Landtagspräsident gängelt AfD-Abgeordneten wie einen Schuljungen, weil er sie nicht, wie gewünscht, gendergerecht anspricht !	2	https://www.facebook.com/MERKEL.schafft.uns.ab/videos/1867182353500285/
ZEIT ONLINE	Den Haag: Hacker greifen niederländische Regierungszentrale an	2	http://www.zeit.de/politik/ausland/2017-02/den-haag-niederlande-hacker-angriff-mark-rutte?cid=11476768#cid-11476768
Facebook	Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!	2	https://www.facebook.com/DonaldTrump/posts/10158566183350725
Epoch Times	EU-Abgeordnete über Martin Schulz: "Ich bin sehr froh, dass wir ihn los sind"	2	http://www.epochtimes.de/politik/deutschland/eu-abgeordnete-ueber-martin-schulz-ich-bin-sehr-froh-dass-wir-ihn-los-sind-a2039553.html?whatsapp=1
geolitico.de	Utopie der offenen Weltgesellschaft	2	http://www.geolitico.de/2017/02/03/utopie-der-offenen-weltgesellschaft/	
Youtube	Trump nach 10 Tagen mehr erreicht als Obama in 8 Jahren - 30.1.2017	2	https://www.youtube.com/watch?v=XjLdpmhm3W0
Facebook	André Sicht	2	https://www.facebook.com/profile.php?id=100013109911875&sk=timeline
