media	title	num_likes	uri	entities
DIE WELT	Essay: Bekommen wir ein Ministerium für Wahrheit?	5	http://hd.welt.de/politik-edition/article159698752/Bekommen-wir-ein-Ministerium-fuer-Wahrheit.html	kauder;volker;roth;kauders;cdu
kul-tours.de	Wahlen 2017: Beliebte AfD gewinnt in Umfragen - Mehrheit im Blick	5	http://www.kul-tours.de/afd-alternative-fuer-deutschland-aktuell.html
Facebook	NO_TITLE	5	https://www.facebook.com/BeatrixVonStorch/photos/a.555550651153051.1073741828.549796328395150/1350618268312948/?type=3&theater	
DIE WELT	EU-Flüchtlingskrise: EU verlängert Wirtschaftssanktionen gegen Russland	5	https://www.welt.de/newsticker/dpa_nt/infoline_nt/brennpunkte_nt/article160306848/EU-Sanktionen-gegen-Russland-werden-verlaengert.html	russland;brüssel;ukraine;angela;hagi
t-online.de	AfD schlägt Einladung der Kirchen nach Kritik aus	5	http://www.t-online.de/regionales/id_79814172/afd-schlaegt-einladung-der-kirchen-nach-kritik-aus.html	afd;gauland;königer;jesus;berlin
Facebook	Marine Le Pen im ZDF-Interview: "... dann bin ich populistisch"	5	https://www.facebook.com/ZDFheute/videos/10154832924120680/
Youtube	Großer Erfolg mit Björn Höcke in Gunzenhausen AFD-Veranstaltung	5	https://www.youtube.com/watch?v=EzWi8Wh_MuM	youtube
WirtschaftsWoche	Merkel und Co: Warum die aktuelle Politik nicht glaubwürdig ist	5	http://app.wiwo.de/politik/deutschland/knauss-kontert-warum-die-aktuelle-politik-nicht-glaubwuerdig-ist/14957094.html?mwl=ok	merkel;angela;schindhelm;michael;lady
Facebook	Altersgutachten Hussein K.	5	https://www.facebook.com/MERKEL.schafft.uns.ab/posts/1846633392221848
DIE WELT	Sömmerda: Hetzjagd auf Asylbewerber – Polizei-Großaufgebot greift ein	4	https://www.welt.de/politik/deutschland/article160238613/Hetzjagd-auf-Asylbewerber-Polizei-Grossaufgebot-greift-ein.html	sömmerda;hetzjagd
Contra Magazin	Aleppo befreit – Westen deprimiert	4	https://www.contra-magazin.com/2016/12/aleppo-befreit-westen-deprimiert/	aleppo;aleppos;assad;assads;dallapiccola
FOCUS Online	Experte sicher: "AfD könnte die SPD bei der Bundestagswahl überholen"	4	http://www.focus.de/politik/videos/sehnen-sich-die-waehler-nach-einfachen-wahrheiten-meinungsforscher-afd-koennte-die-spd-bei-der-bundestagswahl-ueberholen_id_6327344.html	afd;spd;euro;wolf;bzw
tlz.de	Bürgermeister von Sömmerda: Volksverhetzende Ausrufe, aber keine fremdenfeindliche Hetzjagd	4	http://www.tlz.de/startseite/detail/-/specific/Buergermeister-von-Soemmerda-Volksverhetzende-Ausrufe-aber-keine-fremdenfeindl-1572767794
FOCUS Online	In Thüringen: Mob startet Hetzjagd auf Asylbewerber	4	http://www.focus.de/politik/deutschland/in-thueringen-rechter-mob-startet-hetzjagd-auf-asylbewerber_id_6342833.html	kleim;schön;olav;sömmerda;lange
t-online.de	Mob startet Hetzjagd auf Asylbewerber in Sömmerda: Drei Verletzte	4	http://www.t-online.de/nachrichten/panorama/kriminalitaet/id_79807954/mob-startet-hetzjagd-auf-asylbewerber-in-soemmerda-drei-verletzte.html	browser;hinweis
Journal Alternative Medien	Sömmerda ist nicht Köln: Mutige Deutsche schützen Frauen und verhindern Asyl-Gangbang	4	http://www.journalalternativemedien.info/gesellschaft/soemmerda-ist-nicht-koeln-mutige-deutsche-schuetzen-frauen-und-verhindern-asyl-gangbang/	deutschland;deutschlands;europa;schäuble;wolfgang
Junge Freiheit	Das Fanal von Kirchweyhe	4	https://jungefreiheit.de/politik/deutschland/2013/das-fanal-von-kirchweyhe/	daniel;kirchweyhe;böhmer;türkei;daniels
dasmagazinerfurt.de	Schlägerei bei Veranstaltung - Sömmerda, 11.12.2016	4	http://www.dasmagazinerfurt.de/node/7441	sömmerda;erfurt;euro;schillerstraße;iraker
BILD.de	Thüringen: Hetzjagd auf Asylbewerber	4	http://www.bild.de/regional/leipzig/rassismus/hetzjagd-auf-asylbewerber-in-thueringen-49292846.bild.html
ksta.de	Vor Disco in Waldbröl: 29-jährigen Messerangreifer krankenhausreif geprügelt – Quelle: http://www.ksta.de/25267934 ©2017	4	http://www.ksta.de/region/oberberg-ks/vor-disco-in-waldbroel-29-jaehrigen-messerangreifer-krankenhausreif-gepruegelt-25267934?dmcid=sm_fb
Die Identitären	+++ Maria L. ist nicht umsonst gestorben +++	4	https://m.facebook.com/story.php?story_fbid=1443136705704384&id=581482171869846
Contra Magazin	Etablierte Politik fürchtet sich vor Bundestagswahl	4	https://www.contra-magazin.com/2016/12/etablierte-politik-fuerchtet-sich-vor-bundestagswahl/	deutschland;griechenland;angela;merkel;kugler
Youtube	Afghanische Moslems rasten im Gericht aus und beschimpfen Deutschland	4	https://www.youtube.com/watch?v=DysG6ztw1Z0	youtube
thueringen24.de	Umfrage: Sollte die Moschee in Erfurt-Marbach gebaut werden?	4	http://www.thueringen24.de/erfurt/article208970391/Umfrage-Sollte-die-Moschee-in-Erfurt-Marbach-gebaut-werden.html
Alternative für Deutschland	Pazderski: FDP-Lindner ist sich für keinen Blödsinn zu schade	4	https://www.alternativefuer.de/pazderski-fdp-lindner-ist-sich-fuer-keinen-bloedsinn-zu-schade/	afd;lindner;pazderski;deutschland;georg
Junge Freiheit	Polizei präsentiert Tatverdächtigen im Fall Niklas P.	4	https://jungefreiheit.de/kultur/gesellschaft/2016/polizei-praesentiert-tatverdaechtigen-im-fall-niklas-p/	niklas;bonn;italien;wirges;godesberg
Süddeutsche.de	Mob greift Asylbewerber an u hetzt sie durch Sömmerda	4	http://www.sueddeutsche.de/panorama/soemmerda-mob-hetzt-asylbewerber-durch-stadt-in-thueringen-1.3292239	münchen
Facebook	++ Herrn Lindners ganz privater Wahlkampf-Albtraum zur AfD ++ 	4	https://www.facebook.com/Dr.Frauke.Petry/photos/a.782724038446912.1073741828.782456275140355/1306955622690415/?type=3&theater
Junge Freiheit	Tödlicher Zynismus	4	https://jungefreiheit.de/debatte/kommentar/2016/toedlicher-zynismus/	niklas;kirchweyhe;daniel;paulwitz;michael
Tichys Einblick	Halten Scholz and Friends Kunden und Unternehmen für dumm?	3	http://www.tichyseinblick.de/daili-es-sentials/halten-scholz-friends-die-kunden-und-unternehmen-fuer-dumm/	scholz;friends;tichys;hensel;gerald
Facebook	»Die Würde des Menschen ist unantastbar. Sie zu achten und zu schützen ist Verpflichtung aller staatlichen Gewalt.«	3	https://www.facebook.com/Bjoern.Hoecke.AfD/photos/a.1424703574437591.1073741828.1424631334444815/1806591539582124/?type=3&theater
DIE WELT	Brennpunkte in NRW: „Die Polizei würde den Kampf mit uns nicht gewinnen“	3	https://www.welt.de/politik/deutschland/article160263451/Die-Polizei-wuerde-den-Kampf-mit-uns-nicht-gewinnen.html	feldmann;gelsenkirchen;essen;duisburg-marxloh;duisburg
ZEIT ONLINE	USA: Trump will Exxon-Chef Rex Tillerson als Außenminister	3	http://www.zeit.de/politik/ausland/2016-12/wisconsin-donald-trump-jill-stein-neuauszaehlung-us-wahl	trump;tillerson;wisconsin;trumps;donald
Epoch Times	Roland Berger: Euro Ursache für "katastrophalen Zustand" Europas	3	http://www.epochtimes.de/wirtschaft/wirtschaft-news/roland-berger-euro-ursache-fuer-katastrophalen-zustand-europas-a1999388.html	berger;europa;euro;deutschland;roland
wahlrecht.de	Sonntagsfrage: Wahlumfragen zur Bundestagswahl (Wahlumfrage, Umfragen)	3	http://www.wahlrecht.de/umfragen/
Die Achse des Guten	Das deutsche Bürgertum darf nicht mehr mitmachen	3	http://www.achgut.com/artikel/das_deutsche_buergertum_darf_nicht_mehr_mitmachen	scholz;friends;hensel;gerald;deutschland
